Описание,Цена,Площадь,Количество комнат,x,y,Адрес,Район,Категория на сайте,Владелец,Категория владельца,Дата обьявления,Срок аренды 
"3-комнатная квартира, 89 м², 8/9 этаж помесячно",450000,89,3,76.790416,43.208369,"мкр Шугыла, Мкр. Шугыла 340/4",Nauryzbayskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 50 м², 8/15 этаж помесячно",500000,50,2,76.935785792394,43.26101397057,Наурызбай батыра 50 — Жибек Жолы,,Аренда квартир,Шамелов Максат,Специалист,2022-12-05,Помесячно
"3-комнатная квартира, 120 м², 9/10 этаж помесячно",900000,120,3,76.903074,43.215617,Жарокова 230 — Байкадамова,Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"1-комнатная квартира, 42 м², 6/12 этаж помесячно",490000,42,1,76.901385,43.2058,Мкр Алмагуль 311,,Аренда квартир,"Кульчицкий Олег, компания «Этажи - Алматы»",Специалист,2022-12-05,Помесячно
"1-комнатная квартира, 40 м², 5/17 этаж помесячно",400000,40,1,76.901726,43.252221,Толе Би 181 — Ауезова,,Аренда квартир,"Кульчицкий Олег, компания «Этажи - Алматы»",Специалист,2022-12-05,Помесячно
"2-комнатная квартира, 63 м², 1/3 этаж помесячно",400000,63,2,76.947388,43.247664,Назарбаева 149,Almalinskiy_r-n,Аренда квартир,Стогниев Дмитрий,Специалист,2022-12-05,Помесячно
"1-комнатная квартира, 39 м², 1/5 этаж помесячно",250000,39,1,76.895393,43.250567,Айманова — Толе би,Almalinskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 60 м², 5/5 этаж помесячно",450000,60,2,76.883149,43.25473,"мкр Тастак-2, Ислама Каримова 40",Almalinskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 52 м², 3/10 этаж помесячно",350000,52,2,76.859805018269,43.209213009534,мкр Таугуль — Мустай Карима,Auezovskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 62 м², 2/18 этаж помесячно",350000,62,2,76.876259,43.244873,Брусиловского 159блок4 — Шакарима,Almalinskiy_r-n,Аренда квартир,Молдакова Салтанат,Специалист,2022-12-05,Помесячно
"3-комнатная квартира, 92 м², 5/6 этаж помесячно",400000,92,3,76.835465046097,43.219964658624,"мкр Жетысу-4, Садвакасова 35",Auezovskiy_r-n,Аренда квартир,"Агентство недвижимости ""ALATAU LUX""",Компания,2022-12-05,Помесячно
"2-комнатная квартира, 60 м², 3/13 этаж помесячно",500000,60,2,76.945720911026,43.268967369064,Назарбаева 34/1,Medeuskiy_r-n,Аренда квартир,"Кадаков Роман, компания «Baitemir Company»",Специалист,2022-12-05,Помесячно
"2-комнатная квартира, 110 м² помесячно",1300000,110,2,76.929185231929,43.220098082711,Аль-Фараби — Аль-Фараби - Есентай,Bostandykskiy_r-n,Аренда квартир,"Аймуханбетова Алия, компания «Агентство недвижимости UMEX»",Специалист,2022-12-05,Помесячно
"2-комнатная квартира, 50 м², 7/10 этаж помесячно",550000,50,2,76.936727761495,43.236231961959,"мкр Керемет, Наурызбай батыра 10 — Сатпаева",Bostandykskiy_r-n,Аренда квартир,"Коригова Диана, компания «Авангард»",Специалист,2022-12-05,Помесячно
"2-комнатная квартира, 75 м² помесячно",1000000,75,2,76.955622,43.230286,мкр Самал-2 32/1,Medeuskiy_r-n,Аренда квартир,"Аймуханбетова Алия, компания «Агентство недвижимости UMEX»",Специалист,2022-12-05,Помесячно
"4-комнатная квартира, 140 м², 4/15 этаж помесячно",800000,140,4,76.911678314209,43.206740838983,Ходжанова 76,,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 58 м², 4/5 этаж помесячно",130000,58,2,77.153942,43.353295,мкр Алатау (ИЯФ) — ул. Ибрагимова,Medeuskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"3-комнатная квартира, 60 м², 4/5 этаж помесячно",350000,60,3,76.89816,43.245668,Жарокова — Джамбула,Almalinskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-08,Помесячно
"2-комнатная квартира, 56 м², 5/5 этаж помесячно",220000,56,2,76.786434091249,43.221572460565,Жунисова 10 к1 — Рядом с мечети,Nauryzbayskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 72 м², 6/9 этаж помесячно",320000,72,2,76.789536,43.207187,мкр Шугыла 340/4 корпус 18,Nauryzbayskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 70 м², 4/17 этаж помесячно",370000,70,2,76.843839,43.212246,мкр Мамыр-1 29/6 — За ТЦ Спутник,Auezovskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"5-комнатная квартира, 250 м², 16/16 этаж помесячно",1500000,250,5,76.960145920636,43.236790985496,Достык 128,Medeuskiy_r-n,Аренда квартир,Амирханова Айгуль,Специалист,2022-12-05,Помесячно
"2-комнатная квартира, 50 м², 1/4 этаж помесячно",270000,50,2,76.94631,43.339935,"Кунгурская 2 — Кунгурская, Тынышбаева возле вокзала ж/д 1",Turksibskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"4-комнатная квартира, 180 м², 8/16 этаж помесячно",1300000,180,4,76.961504844273,43.229806278153,Аль-Фараби 1а,Medeuskiy_r-n,Аренда квартир,Амирханова Айгуль,Специалист,2022-12-05,Помесячно
"1-комнатная квартира, 47 м², 7/9 этаж помесячно",190000,47,1,76.821345,43.281874,мкр Зердели (Алгабас-6) 1/173,Alatauskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"1-комнатная квартира, 28 м², 1/3 этаж помесячно",300000,28,1,76.903577,43.234194,Жандосова 11а — Жандосова Ауэзова,Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 45 м², 1/4 этаж помесячно",250000,45,2,76.849702508618,43.225518044408,3-й мкр,Auezovskiy_r-n,Аренда квартир,"Жумартова Айжан, компания «BUGACHIEV.com»",Специалист,2022-12-05,Помесячно
"1-комнатная квартира, 42 м², 2/7 этаж помесячно",250000,42,1,76.974456625656,43.31690833574,"мкр Жас Канат, Федосеева 38в",Turksibskiy_r-n,Аренда квартир,"Жумартова Айжан, компания «BUGACHIEV.com»",Специалист,2022-12-05,Помесячно
"2-комнатная квартира, 52 м², 1/1 этаж помесячно",150000,52,2,76.979619,43.358101,Суюнбая 487,Turksibskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 45 м², 4/13 этаж помесячно",280000,45,2,76.918001685368,43.265179638936,Макатаева — Муратбаева,Almalinskiy_r-n,Аренда квартир,Жакенова Сауле,Специалист,2022-12-05,Помесячно
"1-комнатная квартира, 46.3 м², 6/9 этаж помесячно",180000,46.3,1,76.788808,43.207377,"мкр Шугыла, Мкр. Шугыла 340/4 к20",Nauryzbayskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-05,Помесячно
"2-комнатная квартира, 60 м², 3/13 этаж помесячно",450000,60,2,76.945968,43.269173,Назарбаева,Zhetysuskiy_r-n,Аренда квартир,"Калмурат Камила, компания «Baitemir Company»",Специалист,2022-12-05,Помесячно
